,product_image,product_ram,product_condition,product_cost,product_name,product_storage,product_color,original_cost
446,https://rukminim1.flixcart.com/image/612/612/k2tc1ow0pkrrdj/mobile-refurbished/v/h/v/redmi-6-pro-64-d-6-pro-mi-4-original-imafgvg4sdgrfztb.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 7099.00,Redmi 6 Pro,64 GB,Gold,13300
447,https://rukminim1.flixcart.com/image/612/612/jpbic280/mobile-refurbished/x/g/t/6-128-a-6-oneplus-8-original-imaf9yzqcfe5zt4w.jpeg?q=70,8 GB RAM,Refurbished - Superb,₹ 20499.00,OnePlus 6,128 GB,Mirror Black,33620
448,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/p/j/q/f3-64-d-cph1609-oppo-4-original-imaf6mdy58de4akw.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 6899.00,OPPO F3,64 GB,Black,20280
453,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/v/b/3/redmi-2-8-u-mzb4395in-mzb4283in-mi-1-original-imae9t7zabfzkxz6.jpeg?q=70,1 GB RAM,Refurbished - Good,₹ 3499.00,Redmi 2,8 GB,White,12870
454,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/5/k/3/pixel-2-xl-64-u-g011c-ga00125-in-google-4-original-imaf6me23w5gbmzg.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 27999.00,Google Pixel 2 XL,64 GB,Just Black,32999
455,https://rukminim1.flixcart.com/image/612/612/k51cpe80pkrrdj/mobile/g/f/m/samsung-galaxy-m30s-sm-m307fzbdins-original-imafkzzf3vfqzrfz.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 9399.00,SAMSUNG Galaxy M30s,64 GB,Blue,21675
460,https://rukminim1.flixcart.com/image/612/612/jraycnk0/mobile-refurbished/k/u/m/a6010-16-b-a6010-lenovo-2-original-imafbxc86uvyqzh8.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 5999.00,lenovo A6010,16 GB,Black,13340
462,https://rukminim1.flixcart.com/image/612/612/k2tc1ow0pkrrdj/mobile-refurbished/f/r/j/redmi-note-6-pro-32-b-mzb6879in-mi-3-original-imafbydpph3xtp62.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 7799.00,Redmi Note 6 Pro,64 GB,Black,19800
463,https://rukminim1.flixcart.com/image/612/612/k5lcvbk0pkrrdj/mobile-refurbished/v/y/e/redmi-y3-64-c-m1810f6i-mi-4-original-imafg2dajfznm3hy.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 9699.00,Redmi Y3,64 GB,Elegant Blue,10000
464,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/g/x/h/2-8-d-ta-1011-nokia-1-original-imafbxczvf8rctcf.jpeg?q=70,1 GB RAM,Refurbished - Okay,₹ 8300.00,Nokia 2,8 GB,Copper/Black,9130
465,https://rukminim1.flixcart.com/image/612/612/jm0wscw0/mobile-refurbished/h/h/y/v9-64-c-vivo-1723-vivo-4-original-imaf9f38ghwym3sj.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 8499.00,ViVO V9,64 GB,Pearl Black,34683
466,https://rukminim1.flixcart.com/image/612/612/k51cpe80pkrrdj/mobile/f/f/c/vivo-z1pro-vivo-1951-pd1911f-ex-original-imafhmyaytjannkv.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 15990.00,ViVO Z1Pro,128 GB,Sonic Black,16897
469,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 8698.00,ViVO V9,64 GB,Pearl Black,34683
470,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 8499.00,SAMSUNG Galaxy J6,64 GB,Black,15300
471,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Good,₹ 17999.00,Redmi Note 7 Pro,128 GB,Nebula Red,14990
472,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Superb,₹ 6749.00,Redmi 6 Pro,32 GB,Gold,13300
473,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 5999.00,Redmi 5,32 GB,Lake Blue,15840
474,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 17000.00,SAMSUNG Galaxy J6,32 GB,Gold,15300
476,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 6999.00,OPPO F3,64 GB,Black,20280
477,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,1.5 GB RAM,Refurbished - Good,₹ 3699.00,SAMSUNG Galaxy On5,8 GB,Gold,11900
478,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 8999.00,Redmi Note 7S,32 GB,Astro Moonlight White,13860
482,https://rukminim1.flixcart.com/image/612/612/jnrs5u80/mobile/g/y/h/motorola-moto-e5-plus-xt1924-3-original-imaf9f33hqtpwesu.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 6499.00,Moto E5 Plus,32 GB,Fine Gold,15640
483,https://rukminim1.flixcart.com/image/612/612/k1pbpu80pkrrdj/mobile/v/q/u/realme-2-rmx1805-original-imaf9f339awnhqxz.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 8199.00,realme 2,64 GB,Diamond Black,8400
485,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/8/h/v/samsung-galaxy-j6-sm-j600gzkhins-original-imaf9f385vep2rgz.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 5099.00,SAMSUNG Galaxy J6,32 GB,Black,15300
486,https://rukminim1.flixcart.com/image/612/612/k2jbyq80pkrrdj/mobile-refurbished/n/z/v/3-pro-64-u-rmx1851-realme-6-original-imaffnummgzjf4jv.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 8299.00,realme 3 Pro,64 GB,Lightning Purple,13198
487,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/9/y/e/nokia-6-ta-1021-ds-original-imaf7hv7spamgwgc.jpeg?q=70,3 GB RAM,Refurbished - Superb,₹ 6279.00,Nokia 6,32 GB,Matte Black,15465
488,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/3/g/t/eluga-ray-x-32-u-eb-90s55erx-eb-90s55erxy-panasonic-3-original-imaf6mdyzxbngbcz.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 7199.00,Panasonic Eluga Ray X,32 GB,Space Grey,11561
489,https://rukminim1.flixcart.com/image/612/612/jz05rww0/mobile-refurbished/q/f/h/moto-c-plus-16-d-xt1721-motorola-1-original-imaf6mhhdycnmvgw.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 4949.00,Moto C Plus,16 GB,Starry Black,11040
491,https://rukminim1.flixcart.com/image/612/612/k1pbpu80pkrrdj/mobile/v/3/p/mi-redmi-5a-mci3b-original-imaf6jux8pjvhmry.jpeg?q=70,2 GB RAM,Refurbished - Superb,₹ 4399.00,Redmi 5A,16 GB,Grey,9900
494,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/s/g/g/moto-g-3rd-generation-8-u-xt-1550-motorola-1-original-imaf6juwjxkjwpw5.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 3699.00,Moto G,16 GB,Black,11960
495,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/q/j/g/7-plus-64-d-ta-1046-nokia-4-original-imafbxbr2db2wgzp.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 30499.00,Nokia 7 Plus,64 GB,White & Copper,17304
496,https://rukminim1.flixcart.com/image/612/612/k65d18w0pkrrdj/mobile/u/r/b/mi-redmi-note-8-m1908c3ji-original-imafnyg5ve4fjnaf.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 12499.00,Redmi Note 8,64 GB,Cosmic Purple,14042
498,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/j/g/u/mi-redmi-note-5-pro-mzb6083in-original-imaf6mhhzt797tfr.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 7199.00,Redmi Note 5 Pro,64 GB,Black,17820
499,https://rukminim1.flixcart.com/image/612/612/k2jbyq80pkrrdj/mobile-refurbished/v/x/p/galaxy-a20-32-b-sm-a205fzkgins-samsung-3-original-imaffdvkgtqfeaxg.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 7899.00,SAMSUNG Galaxy A20,32 GB,Black,8399
503,https://rukminim1.flixcart.com/image/612/612/jn4x47k0/mobile-refurbished/m/c/f/y11-4-c-y11-vivo-512-original-imaf9wfdjwkzkbke.jpeg?q=70,512 MB RAM,Refurbished - Good,₹ 6190.00,ViVO Y11,4 GB,Blue,6225
504,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 8499.00,ViVO V7,32 GB,Matte Black,22232
505,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 6999.00,Redmi 6 Pro,64 GB,Black,13300
507,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Good,₹ 7289.00,realme 2 Pro,64 GB,Blue Ocean,10500
508,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 4299.00,Moto M,32 GB,Gold,17480
509,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 11999.00,SAMSUNG Galaxy A50s,128 GB,Prism Crush White,24800
510,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 4699.00,lenovo K6 Power,32 GB,Grey / Dark Grey,15118
511,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 6699.00,Redmi Note 5,64 GB,Blue,17820
513,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Good,₹ 29500.00,SAMSUNG Galaxy C9 Pro,64..,Black,32300
515,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 7599.00,ViVO V7+,64 GB,Matte Black,32015
516,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Unboxed - Like New,₹ 10999.00,Redmi Note 7 Pro,64 GB,Astro Moonlight White,14990
518,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 5699.00,Redmi Note 4,32 GB,Black,14850
519,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 16999.00,Nokia 7.2,64 GB,Charcoal,24247
521,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0pkrrdj/mobile/y/r/k/samsung-galaxy-a50-sm-a505fzwgins-original-imafhgdhgmnnuekp.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 10699.00,SAMSUNG Galaxy A50,64 GB,White,21757
523,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/z/3/c/nokia-6-1-ta-1089-nokia-6-1-ds-original-imaf7hv7hv6qmhqn.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 6245.00,Nokia 6.1,64 GB,Gold/ Blue,17271
525,https://rukminim1.flixcart.com/image/612/612/k51cpe80pkrrdj/mobile/5/y/e/realme-xt-rmx1921-original-imafk8h2gbyatyyr.jpeg?q=70,6 GB RAM,Refurbished - Superb,₹ 17999.00,realme XT,64 GB,Pearl Blue,19805
526,https://rukminim1.flixcart.com/image/612/612/jovshow0/mobile/s/z/k/oppo-a3s-cph1803-original-imaf9f38zyrnszxy.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 6298.00,OPPO A3s,16 GB,Red,11000
528,https://rukminim1.flixcart.com/image/612/612/k51cpe80pkrrdj/mobile/t/p/8/samsung-galaxy-m40-m40-original-imafgrennxenxgfh.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 10870.00,SAMSUNG Galaxy M40,128 GB,Midnight Blue,17000
530,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/f/z/s/6-1-plus-64-d-na-nokia-6-original-imafbxehdxdcvqg9.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 14000.00,Nokia 6.1 Plus,64 GB,Black,10499
531,https://rukminim1.flixcart.com/image/612/612/jjq18y80/mobile-refurbished/q/k/d/f1-16-a-na-oppo-3-original-imaf6mdnm3jnyxqh.jpeg?q=70,3 GB RAM,Refurbished - Okay,₹ 4649.00,OPPO F1,16 GB,Gold,17940
532,https://rukminim1.flixcart.com/image/612/612/jjq18y80/mobile-refurbished/4/e/v/galaxy-s8-64-u-sm-g950fzkdins-samsung-4-original-imaf6mhbqnb9qatx.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 11099.00,SAMSUNG Galaxy S8,64 GB,Midnight Black,19550
533,https://rukminim1.flixcart.com/image/612/612/k2jbyq80pkrrdj/mobile-refurbished/8/u/h/3-pro-128-b-rmx1851-realme-6-original-imafft8za6hbhg9s.jpeg?q=70,6 GB RAM,Refurbished - Okay,₹ 11199.00,realme 3 Pro,128 GB,Carbon Grey,13198
534,https://rukminim1.flixcart.com/image/612/612/k2tc1ow0pkrrdj/mobile-refurbished/e/e/y/redmi-6-pro-64-d-6-pro-mi-4-original-imafgdb5frpbgtfz.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 7099.00,Redmi 6 Pro,64 GB,Red,13300
539,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Okay,₹ 21099.00,ViVO V15,64 GB,Frozen Black,27568
542,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 10049.00,Redmi 8,64 GB,Ruby Red,10790
543,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 7599.00,Redmi Note 5,32 GB,Black,17820
544,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 5999.00,SAMSUNG Galaxy J7 Nxt,32 GB,Black,15300
545,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 20799.00,Honor Play,64 GB,Ultra Violet,29500
548,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,1 GB RAM,Refurbished - Good,₹ 4099.00,SAMSUNG Galaxy A3,16 GB,Champagne Gold,16150
549,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 4799.00,Redmi 3S,32 GB,Gold,11880
552,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Okay,₹ 8499.00,ViVO Y91,32 GB,Ocean Blue,8499
553,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Okay,₹ 6799.00,Redmi Note,8 GB,White,11880
554,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Okay,₹ 11599.00,Honor 8x,64 GB,Black,25960
555,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,1.5 GB RAM,Refurbished - Okay,₹ 4199.00,SAMSUNG Galaxy J7,16 GB,Gold,17000
556,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 14666.00,Redmi Note 7S,64 GB,Sapphire Blue,13860
557,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Superb,₹ 5999.00,Redmi 6,64 GB,Blue,12870
560,https://rukminim1.flixcart.com/image/612/612/kah413k0/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafsfexgymaayrk.jpeg?q=70,4 GB RAM,Refurbished - Superb,₹ 10999.00,SAMSUNG Galaxy M21,64 GB,Raven Black,13999
561,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/y/p/n/lenovo-a6600d40-na-original-imafd4rbg9pxzx6u.jpeg?q=70,2 GB RAM,Refurbished - Okay,₹ 3299.00,lenovo A6600 Plus,16 GB,Black,11561
563,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/g/h/z/mi-redmi-5-mdi-1-original-imaf9f37nbevwrk5.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 6499.00,Redmi 5,64 GB,Black,15840
564,https://rukminim1.flixcart.com/image/612/612/jpcxrww0/mobile/x/b/b/mi-redmi-6-pro-na-original-imafawhpysnx884c.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 6489.00,Redmi 6 Pro,64 GB,Gold,13300
565,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0pkrrdj/mobile/7/y/z/samsung-galaxy-a50-sm-a505fzbgins-original-imaffqu82byzvgdg.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 9284.00,SAMSUNG Galaxy A50,64 GB,Blue,21757
566,https://rukminim1.flixcart.com/image/612/612/k2tc1ow0pkrrdj/mobile-refurbished/e/z/p/redmi-note-6-pro-32-a-mzb6881in-mi-3-original-imafeybbggcvzk27.jpeg?q=70,6 GB RAM,Refurbished - Superb,₹ 10799.00,Redmi Note 6 Pro,64 GB,Red,19800
567,https://rukminim1.flixcart.com/image/612/612/kddf6a80pkrrdj/mobile-refurbished/h/h/g/v3-32-c-na-vivo-3-original-imafuevk2xmfz7rh.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 5399.00,ViVO V3,32 GB,Gold,23122
568,https://rukminim1.flixcart.com/image/612/612/k2tc1ow0pkrrdj/mobile-refurbished/9/k/q/redmi-note-6-pro-32-c-mzb6883in-mi-3-original-imafbydpnubw7gmj.jpeg?q=70,6 GB RAM,Refurbished - Superb,₹ 8799.00,Redmi Note 6 Pro,64 GB,Blue,19800
569,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/g/9/b/moto-x-play-32-u-xt1562-motorola-2-original-imaf6meyhzmch7zk.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 4499.00,Moto X Play,16 GB,Black,22080
571,https://rukminim1.flixcart.com/image/612/612/jm9hfgw0/mobile-refurbished/c/j/c/oneplus-3t-64-u-na-oneplus-6-original-imaf97wvgqhkdhcs.jpeg?q=70,6 GB RAM,Refurbished - Good,₹ 6989.00,OnePlus 3T,64 GB,Gunmetal,36080
572,https://rukminim1.flixcart.com/image/612/612/jqy3dzk0/mobile/j/b/d/realme-c1-na-original-imafbhyzghckdsts.jpeg?q=70,2 GB RAM,Refurbished - Superb,₹ 6799.00,realme C1,16 GB,Navy Blue,7000
574,https://rukminim1.flixcart.com/image/612/612/jzrb53k0pkrrdj/mobile/g/g/u/lenovo-a5-padj0040cn-padj0056in-original-imafbhyyt2gybfvh.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 5099.00,lenovo A5,16 GB,Black,10672
576,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 6289.00,SAMSUNG Galaxy M10S,32 GB,Metallic Blue,9350
578,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 11499.00,SAMSUNG Galaxy M30S,128 GB,Blue,21675
580,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 8199.00,OPPO A7,64 GB,Glaring Gold,21060
582,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 4999.00,Moto M,64 GB,Silver,17480
583,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,1 GB RAM,Refurbished - Good,₹ 3306.00,lenovo A6000,8 GB,Black,8893
585,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Superb,₹ 7499.00,Redmi 6 Pro,64 GB,Rose Gold,13300
586,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,6 GB RAM,Refurbished - Superb,₹ 11999.00,OPPO F11 Pro,64 GB,Aurora Green,24960
587,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 27999.00,Google Pixel 2 XL,64 GB,Black & White,32999
588,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 15699.00,SAMSUNG Galaxy S6,32 GB,Black Sapphire,20400
590,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,4 GB RAM,Refurbished - Good,₹ 6489.00,Redmi 6 Pro,64 GB,Red,13300
591,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,8 GB RAM,Refurbished - Good,₹ 31999.00,Redmi K20 Pro,256 GB,Carbon Black,25321
592,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Superb,₹ 10990.00,Redmi Y3,32 GB,Bold Red,10000
593,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,8 GB RAM,Refurbished - Superb,₹ 29000.00,SAMSUNG Galaxy S10 Lite,128 GB,Prism Black,37999
594,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,2 GB RAM,Refurbished - Superb,₹ 3999.00,lenovo A6000 Plus,16 GB,Black,9782
596,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Okay,₹ 17199.00,Moto X Style,32 GB,Black,23920
599,https://img1a.flixcart.com/www/linchpin/fk-cp-zion/img/placeholder_70cecb.svg,3 GB RAM,Refurbished - Good,₹ 5299.00,Micromax Canvas Infinity,32 GB,Black,10000
603,https://rukminim1.flixcart.com/image/612/612/jpcxrww0/mobile/z/f/w/mi-redmi-6-pro-na-original-imafawhpywgdgzjq.jpeg?q=70,4 GB RAM,Refurbished - Superb,₹ 7099.00,Redmi 6 Pro,64 GB,Blue,13300
604,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/b/j/e/nokia-2-1-ta-1086-nokia-2-1ds-original-imaf9f37umzsvjd8.jpeg?q=70,1 GB RAM,Refurbished - Good,₹ 3999.00,Nokia 2.1,8 GB,Blue&Copper,8325
605,https://rukminim1.flixcart.com/image/612/612/k0y6cnk0/mobile/u/e/p/mi-redmi-8a-mzb8458in-original-imafkmhycvhcsrzm.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 7499.00,Redmi 8A,32 GB,Ocean Blue,7990
606,https://rukminim1.flixcart.com/image/612/612/k51cpe80pkrrdj/mobile/7/d/f/samsung-galaxy-m30s-sm-m307fzwdins-original-imafkzxkzwg2h9gg.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 9699.00,SAMSUNG Galaxy M30s,64 GB,White,21675
607,https://rukminim1.flixcart.com/image/612/612/k0vbgy80pkrrdj/mobile/c/c/j/mi-redmi-note-5-mzb5916in-original-imaf6mha8an6ycuj.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 6499.00,Redmi Note 5,64 GB,Black,17820
608,https://rukminim1.flixcart.com/image/612/612/jzrb53k0pkrrdj/mobile/e/d/q/lenovo-a5-padj0041cn-padj0057in-original-imafbhywy2zxuhfm.jpeg?q=70,2 GB RAM,Refurbished - Good,₹ 6999.00,lenovo A5,16 GB,Gold,10672
609,https://rukminim1.flixcart.com/image/612/612/k51cpe80pkrrdj/mobile/z/y/u/samsung-galaxy-m10-m10-original-imafhgdee8agfhjz.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 6498.00,SAMSUNG Galaxy M10,32 GB,Ocean Blue,19134
611,https://rukminim1.flixcart.com/image/612/612/jjq18y80/mobile-refurbished/a/f/r/k8-plus-32-u-pa8c0006in-pa8c0025in-lenovo-4-original-imaf6mdtefqhrkfw.jpeg?q=70,4 GB RAM,Refurbished - Superb,₹ 7899.00,lenovo K8 Plus,32 GB,Fine Gold,17786
612,https://rukminim1.flixcart.com/image/612/612/k0lbdzk0pkrrdj/mobile-refurbished/e/t/u/redmi-6-pro-64-d-m1805d1si-mi-4-original-imafgvg8aqyz4qck.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 9591.00,Redmi 6 Pro,64 GB,Black,13300
613,https://rukminim1.flixcart.com/image/612/612/jpbic280/mobile-refurbished/k/z/e/6-1-plus-64-b-na-nokia-6-original-imaf9f3ehzwcaj2u.jpeg?q=70,4 GB RAM,Refurbished - Superb,₹ 13099.00,Nokia 6.1 Plus,64 GB,White,10499
614,https://rukminim1.flixcart.com/image/612/612/k0y6cnk0/mobile/p/4/x/mi-redmi-8a-mzb8459in-original-imafkmg2mza82yyu.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 7499.00,Redmi 8A,32 GB,Sunset Red,7990
616,https://rukminim1.flixcart.com/image/612/612/jyxaw7k0/mobile/n/h/x/nokia-1-ta-1066-nokia-1ds-original-imaf9f38btrjm9ee.jpeg?q=70,1 GB RAM,Refurbished - Good,₹ 3299.00,Nokia 1,8 GB,Warm Red,8300
617,https://rukminim1.flixcart.com/image/612/612/k2tc1ow0pkrrdj/mobile-refurbished/f/r/j/redmi-note-6-pro-32-b-mzb6879in-mi-3-original-imafbydpph3xtp62.jpeg?q=70,4 GB RAM,Refurbished - Superb,₹ 7999.00,Redmi Note 6 Pro,64 GB,Black,19800
618,https://rukminim1.flixcart.com/image/612/612/jpr86fk0/mobile-refurbished/b/j/j/v7-32-d-1718-vivo-4-original-imafbxfedanuymym.jpeg?q=70,4 GB RAM,Refurbished - Okay,₹ 8599.00,ViVO V7,32 GB,Gold,22232
619,https://rukminim1.flixcart.com/image/612/612/k5vcya80pkrrdj/mobile-refurbished/w/r/g/redmi-7-64-u-na-mi-2-original-imafg28ehrgpqz3h.jpeg?q=70,3 GB RAM,Refurbished - Good,₹ 5799.00,Redmi 7,32 GB,Lunar Red,9240
620,https://rukminim1.flixcart.com/image/612/612/jjolt3k0/mobile-refurbished/2/f/q/yureka-2-64-u-yu5551-yu-4-original-imaf6me3frrpkhyr.jpeg?q=70,4 GB RAM,Refurbished - Good,₹ 7599.00,YU Yureka 2,64 GB,Champagne/Gold,12000
